Lunar Terrain Model
Lat: 31.5927 deg;Lng: 29.1079 deg;Elev: -2547 m;Azimuth: -87.00 deg
Distance in meters;Elevation in meters
-133990.080000;1243.545558
-134020.560000;1242.919856
-134051.040000;1242.078364
-134081.520000;1240.848657
-134112.000000;1239.637257
-134142.480000;1238.844245
-134172.960000;1238.054221
-134203.440000;1237.574534
-134233.920000;1237.221143
-134264.400000;1237.039442
-134294.880000;1237.122644
-134325.360000;1237.220719
-134355.840000;1237.479748
-134386.320000;1237.740238
-134416.800000;1238.324348
-134447.280000;1239.018430
-134477.760000;1239.713958
-134508.240000;1240.410925
-134538.720000;1241.047136
-134569.200000;1241.151404
-134599.680000;1241.258528
-134630.160000;1239.090764
-134660.640000;1236.294946
-134691.120000;1232.092909
-134721.600000;1226.237523
-134752.080000;1220.336127
-134782.560000;1214.158101
-134813.040000;1207.981455
-134843.520000;1202.991064
-134874.000000;1198.266519
-134904.480000;1195.460408
-134934.960000;1194.611988
-134965.440000;1193.492341
-134995.920000;1191.076066
-135026.400000;1188.658374
-135056.880000;1185.139465
-135087.360000;1181.426893
-135117.840000;1177.712919
-135148.320000;1173.997549
-135178.800000;1170.191434
-135209.280000;1166.042600
-135239.760000;1161.892385
-135270.240000;1157.990337
-135300.720000;1154.120430
-135331.200000;1150.090896
-135361.680000;1145.936774
-135392.160000;1141.677122
-135422.640000;1137.089599
-135453.120000;1132.500727
-135483.600000;1127.779622
-135514.080000;1123.043245
-135544.560000;1118.560498
-135575.040000;1114.246858
-135605.520000;1111.081721
-135636.000000;1110.934890
-135666.480000;1110.789386
-135696.960000;1110.645206
-135727.440000;1110.502344
-135757.920000;1110.360794
-135788.400000;1110.220552
-135818.880000;1109.990362
-135849.360000;1109.558173
-135879.840000;1109.125988
-135910.320000;1107.975598
-135940.800000;1106.815824
-135971.280000;1104.882233
-136001.760000;1102.560565
-136032.240000;1100.888081
-136062.720000;1100.451503
-136093.200000;1100.068916
-136123.680000;1101.955323
-136154.160000;1103.844262
-136184.640000;1105.524366
-136215.120000;1107.115933
-136245.600000;1108.430454
-136276.080000;1109.290388
-136306.560000;1110.118172
-136337.040000;1110.421222
-136367.520000;1110.725509
-136398.000000;1110.806104
-136428.480000;1110.806104
-136458.960000;1110.806104
-136489.440000;1110.806104
-136519.920000;1110.794816
-136550.400000;1110.672915
-136580.880000;1110.552224
-136611.360000;1110.194008
-136641.840000;1109.764715
-136672.320000;1109.335418
-136702.800000;1108.906117
-136733.280000;1108.422317
-136763.760000;1107.562318
-136794.240000;1106.702315
-136824.720000;1105.748504
-136855.200000;1104.772982
-136885.680000;1104.270237
-136916.160000;1104.272959
-136946.640000;1104.363384
-136977.120000;1104.910330
-137007.600000;1105.456105
-137038.080000;1106.267727
-137068.560000;1107.130449
-137099.040000;1108.381135
-137129.520000;1109.994771
-137160.000000;1111.188759
-137190.480000;1110.651218
-137220.960000;1110.114806
-137251.440000;1108.640350
-137281.920000;1107.028943
-137312.400000;1105.594786
-137342.880000;1104.305325
-137373.360000;1103.114847
-137403.840000;1102.256060
-137434.320000;1101.397265
-137464.800000;1100.538462
-137495.280000;1099.679651
-137525.760000;1099.012643
-137556.240000;1098.481932
-137586.720000;1097.979359
-137617.200000;1097.552476
-137647.680000;1097.125581
-137678.160000;1096.603758
-137708.640000;1096.077177
-137739.120000;1095.613494
-137769.600000;1095.187801
-137800.080000;1094.960535
-137830.560000;1095.200466
-137861.040000;1095.442512
-137891.520000;1094.193145
-137922.000000;1092.908449
-137952.480000;1090.620884
-137982.960000;1087.803436
-138013.440000;1084.952265
-138043.920000;1082.036434
-138074.400000;1079.114659
-138104.880000;1075.766026
-138135.360000;1072.416347
-138165.840000;1069.532328
-138196.320000;1066.859181
-138226.800000;1064.062246
-138257.280000;1061.050962
-138287.760000;1058.070858
-138318.240000;1055.741579
-138348.720000;1053.414310
-138379.200000;1051.089041
-138409.680000;1048.765762
-138440.160000;1046.755574
-138470.640000;1045.210639
-138501.120000;1043.668655
-138531.600000;1042.129609
-138562.080000;1040.593484
-138592.560000;1038.008674
-138623.040000;1035.084032
-138653.520000;1034.602024
-138684.000000;1037.277622
-138714.480000;1040.051048
-138744.960000;1043.586041
-138775.440000;1047.120047
-138805.920000;1050.376452
-138836.400000;1053.558766
-138866.880000;1056.498195
-138897.360000;1059.165818
-138927.840000;1061.872897
-138958.320000;1064.810560
-138988.800000;1067.749154
-139019.280000;1070.105906
-139049.760000;1072.340268
-139080.240000;1074.316756
-139110.720000;1076.041675
-139141.200000;1077.766586
-139171.680000;1079.491489
-139202.160000;1081.216384
-139232.640000;1082.198906
-139263.120000;1083.062401
-139293.600000;1083.733479
-139324.080000;1084.239941
-139354.560000;1084.823423
-139385.040000;1085.685847
-139415.520000;1086.548267
-139446.000000;1087.089306
-139476.480000;1087.592320
-139506.960000;1088.300937
-139537.440000;1089.162322
-139567.920000;1090.132510
-139598.400000;1091.424588
-139628.880000;1092.716667
-139659.360000;1094.409626
-139689.840000;1096.132398
-139720.320000;1097.896708
-139750.800000;1099.687008
-139781.280000;1101.457119
-139811.760000;1103.178908
-139842.240000;1104.900701
-139872.720000;1106.974428
-139903.200000;1109.061646
-139933.680000;1110.872583
-139964.160000;1112.530774
-139994.640000;1114.189791
-140025.120000;1115.849628
-140055.600000;1117.510280
-140086.080000;1119.539135
-140116.560000;1121.569702
-140147.040000;1123.309905
-140177.520000;1124.912982
-140208.000000;1126.539575
-140238.480000;1128.206864
-140268.960000;1129.820112
-140299.440000;1129.886932
-140329.920000;1129.952936
-140360.400000;1129.055191
-140390.880000;1127.768556
-140421.360000;1126.336663
-140451.840000;1124.677578
-140482.320000;1123.043307
-140512.800000;1121.755685
-140543.280000;1120.468042
-140573.760000;1119.222885
-140604.240000;1117.991452
-140634.720000;1116.576180
-140665.200000;1114.912512
-140695.680000;1113.331269
-140726.160000;1112.472473
-140756.640000;1111.613665
-140787.120000;1110.460735
-140817.600000;1109.224850
-140848.080000;1107.963610
-140878.560000;1106.673217
-140909.040000;1105.442125
-140939.520000;1104.582409
-140970.000000;1103.722685
-141000.480000;1102.905185
-141030.960000;1102.096563
-141061.440000;1101.262005
-141091.920000;1100.401433
-141122.400000;1099.540857
-141152.880000;1098.680277
-141183.360000;1097.819694
-141213.840000;1096.959106
-141244.320000;1096.098514
-141274.800000;1095.465555
-141305.280000;1095.035649
-141335.760000;1094.516714
-141366.240000;1093.656105
-141396.720000;1092.795493
-141427.200000;1091.976422
-141457.680000;1091.162128
-141488.160000;1090.563607
-141518.640000;1090.132913
-141549.120000;1089.702218
-141579.600000;1089.271524
-141610.080000;1088.840830
-141640.560000;1088.765036
-141671.040000;1088.720979
-141701.520000;1088.472821
-141732.000000;1088.086388
-141762.480000;1087.687358
-141792.960000;1087.256663
-141823.440000;1086.825969
-141853.920000;1086.765590
-141884.400000;1086.723717
-141914.880000;1086.463150
-141945.360000;1086.074525
-141975.840000;1085.672496
-142006.320000;1085.241802
-142036.800000;1084.811107
-142067.280000;1084.766213
-142097.760000;1084.726439
-142128.240000;1084.453190
-142158.720000;1084.062458
-142189.200000;1083.657634
-142219.680000;1083.226939
-142250.160000;1082.796245
-142280.640000;1082.365550
-142311.120000;1081.934855
-142341.600000;1081.779627
-142372.080000;1081.742335
-142402.560000;1081.556376
-142433.040000;1081.126322
-142463.520000;1080.698369
-142494.000000;1080.304678
-142524.480000;1079.910442
-142554.960000;1079.489297
-142585.440000;1079.058602
-142615.920000;1078.464321
-142646.400000;1077.637871
-142676.880000;1076.810897
-142707.360000;1075.983403
-142737.840000;1075.155396
-142768.320000;1074.632362
-142798.800000;1074.200480
-142829.280000;1073.961668
-142859.760000;1073.960497
-142890.240000;1074.005442
-142920.720000;1074.369547
-142951.200000;1074.734647
-142981.680000;1074.806104
-143012.160000;1074.806104
-143042.640000;1074.806104
-143073.120000;1074.806104
-143103.600000;1074.736787
-143134.080000;1074.306092
-143164.560000;1073.875396
-143195.040000;1073.780437
-143225.520000;1073.750275
-143256.000000;1073.513363
-143286.480000;1073.083197
-143316.960000;1072.568844
-143347.440000;1071.707975
-143377.920000;1070.847103
-143408.400000;1069.960888
-143438.880000;1069.071416
-143469.360000;1068.657694
-143499.840000;1068.630468
-143530.320000;1068.907284
-143560.800000;1070.200852
-143591.280000;1071.494407
-143621.760000;1072.030654
-143652.240000;1072.489901
-143682.720000;1072.696198
-143713.200000;1072.723911
-143743.680000;1072.744154
-143774.160000;1072.744620
-143804.640000;1072.745082
-143835.120000;1072.364125
-143865.600000;1071.959588
-143896.080000;1071.538709
-143926.560000;1071.108013
-143957.040000;1070.806104
-143987.520000;1070.806104
-144018.000000;1070.806104
-144048.480000;1070.385231
-144078.960000;1069.954536
-144109.440000;1069.523840
-144139.920000;1069.093144
-144170.400000;1068.662449
-144200.880000;1068.231753
-144231.360000;1067.805826
-144261.840000;1067.782327
-144292.320000;1067.759170
-144322.800000;1067.439219
-144353.280000;1066.986038
-144383.760000;1066.391463
-144414.240000;1065.553437
-144444.720000;1064.733953
-144475.200000;1064.303632
-144505.680000;1063.873306
-144536.160000;1063.739029
-144566.640000;1063.717643
-144597.120000;1063.696560
-144627.600000;1063.675775
-144658.080000;1063.657013
-144688.560000;1063.658054
-144719.040000;1063.659082
-144749.520000;1063.986971
-144780.000000;1064.418671
-144810.480000;1065.047661
-144840.960000;1065.930506
-144871.440000;1066.664094
-144901.920000;1066.254277
-144932.400000;1065.844182
-144962.880000;1065.417953
-144993.360000;1064.987564
-145023.840000;1064.363340
-145054.320000;1063.521782
-145084.800000;1062.806104
-145115.280000;1062.806104
-145145.760000;1062.806104
-145176.240000;1062.790291
-145206.720000;1062.771413
-145237.200000;1062.762316
-145267.680000;1062.762587
-145298.160000;1062.762854
-145328.640000;1062.763118
-145359.120000;1062.763377
-145389.600000;1062.779410
-145420.080000;1062.797752
-145450.560000;1062.806104
-145481.040000;1062.806104
-145511.520000;1062.900373
-145542.000000;1063.331069
-145572.480000;1063.761765
-145602.960000;1063.419747
-145633.440000;1062.989051
-145663.920000;1062.806104
-145694.400000;1062.806104
-145724.880000;1062.801746
-145755.360000;1062.784663
-145785.840000;1062.767754
-145816.320000;1062.782563
-145846.800000;1062.799529
-145877.280000;1063.068724
-145907.760000;1063.499420
-145938.240000;1063.562860
-145968.720000;1062.717974
-145999.200000;1061.872938
-146029.680000;1060.195554
-146060.160000;1058.488838
-146090.640000;1056.216542
-146121.120000;1053.632046
-146151.600000;1051.042366
-146182.080000;1048.441873
-146212.560000;1045.842888
-146243.040000;1045.380230
-146273.520000;1044.917818
-146304.000000;1045.938903
-146334.480000;1047.661819
-146364.960000;1049.544085
-146395.440000;1051.713295
-146425.920000;1053.852099
-146456.400000;1055.159709
-146486.880000;1056.467221
-146517.360000;1057.467405
-146547.840000;1058.344044
-146578.320000;1059.220601
-146608.800000;1060.097083
-146639.280000;1060.883428
-146669.760000;1060.467685
-146700.240000;1060.051882
-146730.720000;1060.879143
-146761.200000;1062.125649
-146791.680000;1063.378782
-146822.160000;1064.640715
-146852.640000;1065.771211
-146883.120000;1065.771271
-146913.600000;1065.771328
-146944.080000;1065.446099
-146974.560000;1065.030369
-147005.040000;1064.614599
-147035.520000;1064.198792
-147066.000000;1063.840657
-147096.480000;1063.840625
-147126.960000;1063.840596
-147157.440000;1063.840571
-147187.920000;1063.840551
-147218.400000;1063.840534
-147248.880000;1063.840521
-147279.360000;1063.765872
-147309.840000;1063.335172
-147340.320000;1062.904475
-147370.800000;1062.840510
-147401.280000;1062.840517
-147431.760000;1062.612408
-147462.240000;1062.181727
-147492.720000;1061.751050
-147523.200000;1061.320377
-147553.680000;1060.889708
-147584.160000;1060.459043
-147614.640000;1060.028381
-147645.120000;1059.597724
-147675.600000;1059.167071
-147706.080000;1058.736422
-147736.560000;1058.305777
-147767.040000;1057.875136
-147797.520000;1057.444498
-147828.000000;1057.013865
-147858.480000;1056.574211
-147888.960000;1056.128463
-147919.440000;1055.686845
-147949.920000;1055.256149
-147980.400000;1054.825453
-148010.880000;1054.394757
-148041.360000;1053.964061
-148071.840000;1053.533365
-148102.320000;1053.102669
-148132.800000;1052.671973
-148163.280000;1052.241277
-148193.760000;1051.810581
-148224.240000;1051.364494
-148254.720000;1050.918144
-148285.200000;1050.482141
-148315.680000;1050.051319
-148346.160000;1049.476944
-148376.640000;1048.631262
-148407.120000;1047.795325
-148437.600000;1047.348682
-148468.080000;1046.901912
-148498.560000;1046.455012
-148529.040000;1046.007975
-148559.520000;1045.403087
-148590.000000;1044.541371
-148620.480000;1043.703955
-148650.960000;1043.256491
-148681.440000;1042.808870
-148711.920000;1042.055942
-148742.400000;1041.194003
-148772.880000;1040.503856
-148803.360000;1040.055741
-148833.840000;1039.649161
-148864.320000;1039.648368
-148894.800000;1039.647560
-148925.280000;1040.324429
-148955.760000;1041.202301
-148986.240000;1041.886723
-149016.720000;1042.334243
-149047.200000;1042.779704
-149077.680000;1043.209949
-149108.160000;1043.640185
-149138.640000;1044.084781
-149169.120000;1044.533015
-149199.600000;1045.181212
-149230.080000;1046.042358
-149260.560000;1046.766694
-149291.040000;1046.784817
-149321.520000;1046.803157
-149352.000000;1047.530046
-149382.480000;1048.391438
-149412.960000;1049.039223
-149443.440000;1049.488910
-149473.920000;1050.019843
-149504.400000;1050.881516
-149534.880000;1051.743194
-149565.360000;1052.587884
-149595.840000;1053.429914
-149626.320000;1054.293454
-149656.800000;1055.174720
-149687.280000;1056.146654
-149717.760000;1057.418952
-149748.240000;1058.690984
-149778.720000;1059.608028
-149809.200000;1060.490024
-149839.680000;1061.348068
-149870.160000;1062.188945
-149900.640000;1062.582669
-149931.120000;1061.742364
-149961.600000;1060.902354
-149992.080000;1058.883193
-150022.560000;1056.794973
-150053.040000;1054.975649
-150083.520000;1053.319983
-150114.000000;1052.285721
-150144.480000;1052.696812
-150174.960000;1053.107612
-150205.440000;1054.339072
-150235.920000;1055.587912
-150266.400000;1056.583166
-150296.880000;1057.446097
-150327.360000;1057.739834
-150357.840000;1056.903333
-150388.320000;1056.083765
-150418.800000;1056.516465
-150449.280000;1056.949185
-150479.760000;1056.191070
-150510.240000;1054.901047
-150540.720000;1053.442958
-150571.200000;1051.697718
-150601.680000;1049.953306
-150632.160000;1048.232239
-150662.640000;1046.511187
-150693.120000;1045.415317
-150723.600000;1044.555689
-150754.080000;1043.522103
-150784.560000;1042.231811
-150815.040000;1040.976899
-150845.520000;1040.117334
-150876.000000;1039.257786
-150906.480000;1038.725703
-150936.960000;1038.296882
-150967.440000;1037.868076
-150997.920000;1037.439287
-151028.400000;1036.963478
-151058.880000;1036.131676
-151089.360000;1035.300311
-151119.840000;1035.109438
-151150.320000;1035.083486
-151180.800000;1034.893822
-151211.280000;1034.522741
-151241.760000;1034.269641
-151272.240000;1034.674241
-151302.720000;1035.078420
-151333.200000;1035.174052
-151363.680000;1035.206668
-151394.160000;1035.443093
-151424.640000;1035.876981
-151455.120000;1036.390858
-151485.600000;1037.255489
-151516.080000;1038.120144
-151546.560000;1036.833361
-151577.040000;1035.208815
-151607.520000;1031.917304
-151638.000000;1027.216744
-151668.480000;1022.123216
-151698.960000;1015.636011
-151729.440000;1009.148354
-151759.920000;1002.273320
-151790.400000;995.354046
-151820.880000;988.682611
-151851.360000;982.193090
-151881.840000;975.703091
-151912.320000;969.212607
-151942.800000;962.721635
-151973.280000;956.262522
-152003.760000;949.805744
-152034.240000;943.348990
-152064.720000;936.892260
-152095.200000;930.549780
-152125.680000;924.487708
-152156.160000;918.425119
-152186.640000;911.980719
-152217.120000;905.523475
-152247.600000;899.320337
-152278.080000;893.256272
-152308.560000;887.191668
-152339.040000;881.126521
-152369.520000;875.061640
-152400.000000;869.426084
-152430.480000;863.789969
-152460.960000;857.860390
-152491.440000;851.792447
-152521.920000;845.864011
-152552.400000;840.185556
-152582.880000;834.507391
-152613.360000;828.867125
-152643.840000;823.226261
-152674.320000;817.892553
-152704.800000;812.681169
-152735.280000;808.129381
-152765.760000;804.597378
-152796.240000;801.137228
-152826.720000;798.634844
-152857.200000;796.133680
-152887.680000;794.536777
-152918.160000;793.242513
-152948.640000;792.113490
-152979.120000;791.205538
-153009.600000;790.347033
-153040.080000;789.913367
-153070.560000;789.479686
-153101.040000;789.010330
-153131.520000;788.530530
-153162.000000;787.872501
-153192.480000;787.007299
-153222.960000;786.262598
-153253.440000;786.258744
-153283.920000;786.254871
-153314.400000;786.642440
-153344.880000;787.117651
-153375.360000;789.444912
-153405.840000;793.650684
-153436.320000;798.372331
-153466.800000;805.540597
-153497.280000;812.706765
-153527.760000;820.605222
-153558.240000;828.628533
-153588.720000;836.448131
-153619.200000;844.087895
-153649.680000;851.229462
-153680.160000;856.490320
-153710.640000;861.752554
-153741.120000;867.351490
-153771.600000;872.993824
-153802.080000;878.880285
-153832.560000;884.954677
-153863.040000;890.924923
-153893.520000;896.570004
-153924.000000;902.215786
-153954.480000;908.259188
-153984.960000;914.337077
-154015.440000;920.415682
-154045.920000;926.495007
-154076.400000;932.575057
-154106.880000;938.655837
-154137.360000;944.737353
-154167.840000;950.819610
-154198.320000;956.902613
-154228.800000;962.949152
-154259.280000;968.974352
-154289.760000;974.864985
-154320.240000;980.459450
-154350.720000;986.053896
-154381.200000;991.528196
-154411.680000;996.999751
-154442.160000;1001.934741
-154472.640000;1006.603760
-154503.120000;1011.059497
-154533.600000;1015.116566
-154564.080000;1019.088172
-154594.560000;1019.641057
-154625.040000;1020.195559
-154655.520000;1020.448821
-154686.000000;1020.575893
-154716.480000;1020.654960
-154746.960000;1020.653995
-154777.440000;1020.627387
-154807.920000;1020.195720
-154838.400000;1019.764050
-154868.880000;1019.381943
-154899.360000;1019.018195
-154929.840000;1018.627000
-154960.320000;1018.196308
-154990.800000;1017.765615
-155021.280000;1017.334922
-155051.760000;1016.904229
-155082.240000;1016.473536
-155112.720000;1016.042843
-155143.200000;1015.612150
-155173.680000;1015.181458
-155204.160000;1014.750765
-155234.640000;1014.320072
-155265.120000;1013.889379
-155295.600000;1013.746984
-155326.080000;1013.672883
-155356.560000;1013.252211
-155387.040000;1012.464637
-155417.520000;1011.793866
-155448.000000;1011.718242
-155478.480000;1011.641703
-155508.960000;1011.266298
-155539.440000;1010.834536
-155569.920000;1010.402771
-155600.400000;1009.971001
-155630.880000;1009.639726
-155661.360000;1009.717518
-155691.840000;1009.796244
-155722.320000;1009.428992
-155752.800000;1008.998300
-155783.280000;1008.045944
-155813.760000;1006.672457
-155844.240000;1005.397895
-155874.720000;1004.453183
-155905.200000;1003.507505
-155935.680000;1003.028409
-155966.160000;1002.595468
-155996.640000;1002.162518
-156027.120000;1001.729561
-156057.600000;1001.411321
-156088.080000;1001.409040
-156118.560000;1001.406751
-156149.040000;1001.811254
-156179.520000;1002.239641
-156210.000000;1002.722497
-156240.480000;1003.239167
-156270.960000;1003.730213
-156301.440000;1004.159736
-156331.920000;1004.589255
-156362.400000;1005.440414
-156392.880000;1006.300617
-156423.360000;1006.654578
-156453.840000;1006.745261
-156484.320000;1006.692558
-156514.800000;1006.354602
-156545.280000;1006.015177
-156575.760000;1005.492084
-156606.240000;1004.967955
-156636.720000;1004.043412
-156667.200000;1002.942392
-156697.680000;1001.967344
-156728.160000;1001.204822
-156758.640000;1000.448001
-156789.120000;999.784920
-156819.600000;999.123980
-156850.080000;998.706495
-156880.560000;998.381292
-156911.040000;998.271458
-156941.520000;998.479317
-156972.000000;998.733111
-157002.480000;999.477134
-157032.960000;1000.224454
-157063.440000;1001.552504
-157093.920000;1003.064755
-157124.400000;1002.818044
-157154.880000;1000.325333
-157185.360000;997.691713
-157215.840000;993.926998
-157246.320000;990.172386
-157276.800000;989.177592
-157307.280000;988.894195
-157337.760000;988.512774
-157368.240000;988.013751
-157398.720000;987.537426
-157429.200000;987.236064
-157459.680000;986.926835
-157490.160000;987.506521
-157520.640000;988.264832
-157551.120000;989.186628
-157581.600000;990.269456
-157612.080000;991.468280
-157642.560000;993.182074
-157673.040000;994.891259
-157703.520000;996.420710
-157734.000000;997.920088
-157764.480000;999.588151
-157794.960000;1001.397492
-157825.440000;1003.203308
-157855.920000;1005.005585
-157886.400000;1006.804307
-157916.880000;1008.106484
-157947.360000;1009.348115
-157977.840000;1009.439263
-158008.320000;1008.688397
-158038.800000;1007.622867
-158069.280000;1005.636649
-158099.760000;1003.656452
-158130.240000;1003.408006
-158160.720000;1003.283101
-158191.200000;1002.706263
-158221.680000;1001.842046
-158252.160000;1000.905712
-158282.640000;999.790373
-158313.120000;998.672560
-158343.600000;998.042055
-158374.080000;997.430578
-158404.560000;997.129902
-158435.040000;996.998133
-158465.520000;996.948609
-158496.000000;997.074173
-158526.480000;997.201184
-158556.960000;997.460227
-158587.440000;997.721790
-158617.920000;998.391577
-158648.400000;999.252956
-158678.880000;999.853882
-158709.360000;999.988269
-158739.840000;1000.134582
-158770.320000;1000.566761
-158800.800000;1000.998945
-158831.280000;1001.431132
-158861.760000;1001.863323
-158892.240000;1002.180722
-158922.720000;1002.321164
-158953.200000;1002.483423
-158983.680000;1002.917149
-159014.160000;1003.350882
-159044.640000;1004.107004
-159075.120000;1004.971442
-159105.600000;1005.896736
-159136.080000;1006.904751
-159166.560000;1007.899017
-159197.040000;1008.765032
-159227.520000;1009.631060
-159258.000000;1010.720034
-159288.480000;1011.869632
-159318.960000;1013.017895
-159349.440000;1014.164817
-159379.920000;1015.409611
-159410.400000;1017.265802
-159440.880000;1019.119278
-159471.360000;1020.618011
-159501.840000;1022.035337
-159532.320000;1022.885070
-159562.800000;1023.157904
-159593.280000;1022.884458
-159623.760000;1020.017465
-159654.240000;1017.151841
-159684.720000;1013.686364
-159715.200000;1010.118899
-159745.680000;1006.616160
-159776.160000;1003.169037
-159806.640000;999.721910
-159837.120000;996.274779
-159867.600000;992.827645
-159898.080000;989.380508
-159928.560000;985.933366
-159959.040000;982.486221
-159989.520000;979.039072
-160020.000000;975.552353
-160050.480000;971.941075
-160080.960000;968.328361
-160111.440000;964.714208
-160141.920000;961.098608
-160172.400000;957.381690
-160202.880000;953.595208
-160233.360000;949.733182
-160263.840000;945.679377
-160294.320000;941.624097
-160324.800000;937.241806
-160355.280000;932.839800
-160385.760000;928.378386
-160416.240000;923.883056
-160446.720000;919.358379
-160477.200000;914.767656
-160507.680000;910.170974
-160538.160000;906.767912
-160568.640000;903.374790
-160599.120000;903.495140
-160629.600000;905.368493
-160660.080000;908.408444
-160690.560000;913.658663
-160721.040000;918.919265
-160751.520000;924.428229
-160782.000000;929.940166
-160812.480000;934.548327
-160842.960000;938.774179
-160873.440000;942.769553
-160903.920000;946.385813
-160934.400000;949.989332
-160964.880000;953.364107
-160995.360000;956.741923
-161025.840000;959.846438
-161056.320000;962.852295
-161086.800000;965.658077
-161117.280000;968.183190
-161147.760000;970.715924
-161178.240000;973.294624
-161208.720000;975.873312
-161239.200000;978.303179
-161269.680000;980.687331
-161300.160000;982.964024
-161330.640000;985.110153
-161361.120000;987.256266
-161391.600000;989.402363
-161422.080000;991.548443
-161452.560000;993.694508
-161483.040000;995.840556
-161513.520000;997.778565
-161544.000000;999.493896
-161574.480000;1001.246085
-161604.960000;1003.189312
-161635.440000;1005.130917
-161665.920000;1006.880849
-161696.400000;1008.594227
-161726.880000;1010.423905
-161757.360000;1012.360850
-161787.840000;1014.208886
-161818.320000;1015.698054
-161848.800000;1017.188827
-161879.280000;1018.314454
-161909.760000;1019.385558
-161940.240000;1020.096496
-161970.720000;1020.515732
-162001.200000;1020.736987
-162031.680000;1020.294806
-162062.160000;1019.852602
-162092.640000;1019.215164
-162123.120000;1018.559492
-162153.600000;1017.778089
-162184.080000;1016.907041
-162214.560000;1016.149742
-162245.040000;1015.709339
-162275.520000;1015.268915
-162306.000000;1014.828472
-162336.480000;1014.388010
-162366.960000;1013.680339
-162397.440000;1012.809153
-162427.920000;1012.066502
-162458.400000;1011.625960
-162488.880000;1011.185398
-162519.360000;1010.744816
-162549.840000;1010.304214
-162580.320000;1010.277498
-162610.800000;1010.467635
-162641.280000;1010.446196
-162671.760000;1010.003515
-162702.240000;1009.547071
-162732.720000;1007.848580
-162763.200000;1006.153531
-162793.680000;1005.297439
-162824.160000;1004.816004
-162854.640000;1004.046557
-162885.120000;1002.787950
-162915.600000;1001.530707
-162946.080000;1000.230518
-162976.560000;998.930312
-163007.040000;996.695485
-163037.520000;994.103200
-163068.000000;992.127195
-163098.480000;991.071266
-163128.960000;990.046662
-163159.440000;989.363960
-163189.920000;988.679465
-163220.400000;988.041967
-163250.880000;987.421415
-163281.360000;986.960693
-163311.840000;986.703825
-163342.320000;986.502338
-163372.800000;986.746104
-163403.280000;986.991658
-163433.760000;987.580095
-163464.240000;988.259924
-163494.720000;988.498761
-163525.200000;988.237557
-163555.680000;987.821225
-163586.160000;986.522824
-163616.640000;985.224410
-163647.120000;984.637706
-163677.600000;984.200632
-163708.080000;984.197993
-163738.560000;984.622258
-163769.040000;985.125097
-163799.520000;985.980020
-163830.000000;986.834931
-163860.480000;986.436795
-163890.960000;985.837355
-163921.440000;985.007775
-163951.920000;983.981364
-163982.400000;983.074038
-164012.880000;982.594431
-164043.360000;982.120450
-164073.840000;981.793024
-164104.320000;981.486027
-164134.800000;981.093674
-164165.280000;980.640159
-164195.760000;980.014688
-164226.240000;978.863733
-164256.720000;977.716607
-164287.200000;977.934253
-164317.680000;978.252184
-164348.160000;978.304805
-164378.640000;978.184469
-164409.120000;978.102270
-164439.600000;978.120086
-164470.080000;978.132147
-164500.560000;978.136792
-164531.040000;978.141276
-164561.520000;978.236988
-164592.000000;978.382094
-164622.480000;978.525265
-164652.960000;978.666497
-164683.440000;978.805783
-164713.920000;979.080136
-164744.400000;979.350898
-164774.880000;980.016853
-164805.360000;980.873656
-164835.840000;981.824870
-164866.320000;982.945818
-164896.800000;984.086129
-164927.280000;985.930094
-164957.760000;987.772063
-164988.240000;990.100269
-165018.720000;992.622462
-165049.200000;995.610913
-165079.680000;999.343411
-165110.160000;1003.277454
-165140.640000;1010.028639
-165171.120000;1016.781797
-165201.600000;1023.627357
-165232.080000;1030.504214
-165262.560000;1036.552501
-165293.040000;1041.470514
-165323.520000;1046.372879
-165354.000000;1051.100943
-165384.480000;1055.828991
-165414.960000;1058.880538
-165445.440000;1061.455162
-165475.920000;1062.653195
-165506.400000;1062.213040
-165536.880000;1061.366802
-165567.360000;1057.911869
-165597.840000;1054.456920
-165628.320000;1050.651913
-165658.800000;1046.766256
-165689.280000;1042.880583
-165719.760000;1038.994895
-165750.240000;1035.181946
-165780.720000;1031.726905
-165811.200000;1028.271849
-165841.680000;1025.181564
-165872.160000;1022.157154
-165902.640000;1019.132728
-165933.120000;1016.108288
-165963.600000;1012.801872
-165994.080000;1008.390783
-166024.560000;1003.981777
-166055.040000;998.138443
-166085.520000;992.101631
-166116.000000;987.801641
-166146.480000;984.868488
-166176.960000;982.197904
-166207.440000;980.378190
-166237.920000;978.560583
-166268.400000;976.823169
-166298.880000;975.093045
-166329.360000;973.618526
-166359.840000;972.319055
-166390.320000;971.019572
-166420.800000;969.720077
-166451.280000;968.420571
-166481.760000;967.121053
-166512.240000;965.821523
-166542.720000;964.521981
-166573.200000;963.222428
-166603.680000;961.922863
-166634.160000;960.623286
-166664.640000;959.323697
-166695.120000;957.955003
-166725.600000;956.587326
-166756.080000;954.981781
-166786.560000;953.254006
-166817.040000;951.526224
-166847.520000;949.798434
-166878.000000;948.069486
-166908.480000;946.279133
-166938.960000;944.490974
-166969.440000;944.246073
-166999.920000;944.674184
-167030.400000;945.446366
-167060.880000;946.792450
-167091.360000;948.116726
-167121.840000;949.082450
-167152.320000;950.043713
-167182.800000;950.962093
-167213.280000;951.863740
-167243.760000;952.452509
-167274.240000;952.585867
-167304.720000;952.691886
